trial,song_id,grid,decode,snap,tempo_source,beat_period_s,true_first_chorus_s,pred_first_chorus_s,anchor_error_s,anchor_error_bars,anchor_verdict,precision,recall,f1,median_abs_err_s,hit_rate_70ms,hit_rate_500ms,n_pred_boundaries,median_abs_err_beats
T2b,171,beat_this,smooth,0,librosa,0.48,54.2,55.178666666666665,0.9786666666666619,0.5097222222222197,within_1_bar,0.9795291709314228,0.9503475670307845,0.9647177419354839,1.4459999999999944,0.3333333333333333,0.3333333333333333,6,3.0124999999999886
T2b,36,beat_this,smooth,0,librosa,0.4693333333333333,54.6,54.61333333333334,0.013333333333335418,0.007102272727273837,exact,0.9101123595505618,0.8818040435458787,0.895734597156398,3.7720000000000056,0.16666666666666666,0.16666666666666666,6,8.03693181818183
T2b,389,beat_this,smooth,0,librosa,0.48,15.2,17.152,1.9520000000000017,1.0166666666666677,off,0.9989701338825953,0.9099437148217636,0.9523809523809524,1.9219999999999988,0.25,0.25,4,4.004166666666665
T2b,98,beat_this,smooth,0,librosa,0.4693333333333333,71.3,26.272,-45.028,-23.985085227272727,off,0.6322089227421109,0.9699499165275459,0.7654808959156786,9.384000000000007,0.16666666666666666,0.16666666666666666,6,19.994318181818198
T2b,38,beat_this,smooth,0,librosa,0.48,45.7,46.656,0.955999999999996,0.49791666666666456,within_1_bar,0.9507133592736705,0.9632063074901446,0.9569190600522193,1.3979999999999997,0.25,0.25,4,2.9124999999999996
T2b,354,beat_this,smooth,0,librosa,0.48,17.8,23.594666666666665,5.794666666666664,3.0180555555555544,off,0.9986648865153538,0.8657407407407407,0.9274643521388717,1.9100000000000001,0.3333333333333333,0.3333333333333333,6,3.979166666666667
T2b,180,beat_this,smooth,0,librosa,0.48,112.3,36.81066666666667,-75.48933333333332,-39.317361111111104,off,0.4201223657375935,0.9983844911147012,0.5913875598086125,17.482666666666674,0.25,0.25,8,36.42222222222224
T2b,168,beat_this,smooth,0,librosa,0.4906666666666667,51.1,51.157333333333334,0.05733333333333235,0.029211956521738625,exact,0.9002695417789758,0.9970149253731343,0.9461756373937676,0.05799999999999983,0.75,0.75,4,0.11820652173913009
T2b,46,beat_this,smooth,0,librosa,0.4906666666666667,57.1,53.216,-3.8840000000000003,-1.9789402173913044,off,0.6691285081240768,1.0,0.8017699115044248,4.889333333333333,0.16666666666666666,0.16666666666666666,6,9.964673913043477
T2b,480,beat_this,smooth,0,librosa,0.48,92.9,92.91733333333333,0.017333333333326095,0.009027777777774009,exact,0.8346273291925466,0.881870385561936,0.8575987235739928,14.50666666666666,0.2,0.2,10,30.22222222222221
T2b,131,beat_this,smooth,0,librosa,0.48,31.7,31.712,0.012000000000000455,0.006250000000000237,exact,0.8439716312056738,0.9143798024149287,0.8777660695468916,1.9126666666666665,0.3333333333333333,0.3333333333333333,6,3.984722222222222
T2b,336,beat_this,smooth,0,librosa,0.7146666666666667,53.3,53.35466666666667,0.05466666666666953,0.01912313432835921,exact,1.0,0.8116213683223993,0.8960165545783756,2.414666666666662,0.16666666666666666,0.16666666666666666,6,3.3787313432835755
T2b,522,beat_this,smooth,0,librosa,0.48,30.5,32.394666666666666,1.8946666666666658,0.9868055555555552,within_1_bar,1.0,0.8837863167760075,0.9383084577114429,3.3373333333333335,0.25,0.25,4,6.952777777777778
T2b,397,beat_this,smooth,0,librosa,0.48,47.8,47.818666666666665,0.018666666666668164,0.009722222222223003,exact,0.9768009768009768,0.87527352297593,0.9232544720138488,1.9180000000000135,0.25,0.25,4,3.9958333333333615
T2b,547,beat_this,smooth,0,librosa,0.4693333333333333,91.8,86.21866666666666,-5.581333333333333,-2.9730113636363638,off,0.6606129398410897,0.97,0.7859554355165429,4.632000000000005,0.16666666666666666,0.16666666666666666,6,9.869318181818192
T2b,491,beat_this,smooth,0,librosa,0.48,61.4,61.472,0.07200000000000273,0.03750000000000142,exact,0.9531502423263328,0.959349593495935,0.9562398703403566,1.2006666666666632,0.0,0.25,4,2.501388888888882
T2b,68,beat_this,smooth,0,librosa,0.5973333333333334,77.5,52.330666666666666,-25.169333333333334,-10.534040178571429,off,0.6776018099547512,0.9692556634304207,0.7976031957390146,9.32599999999999,0.25,0.25,8,15.612723214285696
T2b,317,beat_this,smooth,0,librosa,0.4693333333333333,33.7,33.76,0.05999999999999517,0.0319602272727247,exact,0.9790940766550522,0.9356270810210877,0.9568671963677639,0.9320000000000022,0.5,0.5,6,1.9857954545454592
T2b,297,beat_this,smooth,0,librosa,0.48,38.9,40.78933333333333,1.889333333333333,0.9840277777777777,within_1_bar,0.7525325615050651,0.8441558441558441,0.7957153787299158,7.695333333333338,0.0,0.0,4,16.031944444444456
T2b,321,beat_this,smooth,0,librosa,0.48,15.2,17.152,1.9520000000000017,1.0166666666666677,off,0.9173819742489271,0.9354485776805251,0.9263271939328277,1.9226666666666592,0.16666666666666666,0.3333333333333333,6,4.00555555555554
T2b,255,beat_this,smooth,0,librosa,0.4693333333333333,32.1,32.117333333333335,0.0173333333333332,0.009232954545454475,exact,0.9862857142857143,0.9795686719636776,0.9829157175398634,0.048000000000008924,0.6666666666666666,0.6666666666666666,6,0.10227272727274629
T2b,235,beat_this,smooth,0,librosa,0.4693333333333333,45.4,43.498666666666665,-1.9013333333333335,-1.012784090909091,off,0.9647495361781077,0.7647058823529411,0.8531583264971289,3.778000000000006,0.125,0.125,8,8.04971590909092
T2b,430,beat_this,smooth,0,librosa,0.4693333333333333,55.8,55.84,0.04000000000000625,0.021306818181821514,exact,0.9398373983739837,0.9697986577181208,0.9545829892650701,0.9426666666666605,0.5,0.5,4,2.008522727272714
T2b,288,beat_this,smooth,0,librosa,0.48,46.1,46.090666666666664,-0.009333333333337634,-0.004861111111113352,exact,0.8696911196911197,0.9793478260869565,0.9212678936605317,0.9346666666666721,0.5,0.5,4,1.9472222222222335
T2b,99,beat_this,smooth,0,librosa,0.48,30.5,30.496,-0.004000000000001336,-0.0020833333333340294,exact,0.998780487804878,0.9567757009345794,0.9773269689737469,0.04599999999999227,0.5,0.6666666666666666,6,0.09583333333331723
T2b,130,beat_this,smooth,0,librosa,0.48,61.6,61.61066666666667,0.010666666666665492,0.005555555555554944,exact,0.8698167791706847,0.9783080260303688,0.920877998979071,1.000000000000007,0.25,0.5,4,2.083333333333348
T2b,388,beat_this,smooth,0,librosa,0.48,35.2,37.152,1.9519999999999982,1.0166666666666657,off,0.9810671256454389,0.9344262295081968,0.9571788413098238,1.5286666666666662,0.25,0.25,4,3.1847222222222213
T2b,203,beat_this,smooth,0,librosa,0.4693333333333333,18.9,99.21066666666667,80.31066666666666,42.77911931818182,off,1.0,0.35008818342151676,0.5186152841280209,14.149333333333331,0.0,0.0,2,30.14772727272727
T2b,261,beat_this,smooth,0,librosa,0.4906666666666667,63.5,63.52,0.020000000000003126,0.01019021739130594,exact,1.0,0.7776777677767777,0.8749367088607595,2.9680000000000035,0.25,0.25,4,6.048913043478268
T2b,511,beat_this,smooth,0,librosa,0.4693333333333333,45.0,45.056,0.055999999999997385,0.02982954545454406,exact,1.0,0.9577777777777777,0.9784335981838819,0.9426666666666534,0.5,0.5,4,2.008522727272699
T2b,258,beat_this,smooth,0,librosa,0.4693333333333333,15.0,20.64,5.640000000000001,3.004261363636364,off,1.0,0.8466165413533835,0.9169381107491856,2.8186666666666724,0.16666666666666666,0.16666666666666666,6,6.005681818181831
T3a,176,librosa,viterbi,0,librosa,0.48,60.9,62.90133333333333,2.001333333333335,1.042361111111112,off,0.734375,0.9245901639344263,0.8185776487663281,4.620666666666665,0.0,0.0,4,9.626388888888886
T3a,10,librosa,viterbi,0,librosa,0.4906666666666667,47.3,48.608,1.3079999999999998,0.6664402173913042,within_1_bar,0.9918032786885246,0.9331619537275064,0.9615894039735099,1.5620000000000012,0.0,0.0,4,3.1834239130434803
T3a,170,librosa,viterbi,0,librosa,0.4693333333333333,45.7,46.496,0.7959999999999994,0.4240056818181815,within_1_bar,0.9392324093816631,0.8374524714828897,0.8854271356783919,1.900666666666666,0.0,0.0,6,4.049715909090908
T3a,219,librosa,viterbi,0,librosa,0.4266666666666667,41.2,50.848,9.647999999999996,5.6531249999999975,off,0.6527196652719666,0.6832116788321168,0.6676176890156917,9.434666666666672,0.0,0.0,4,22.11250000000001
T3a,418,librosa,viterbi,0,librosa,0.48,30.7,32.16,1.4599999999999973,0.7604166666666653,within_1_bar,0.9680672268907563,0.9365853658536586,0.9520661157024793,1.4700000000000006,0.0,0.25,4,3.0625000000000013
T3a,151,librosa,viterbi,0,librosa,0.48,63.8,62.944,-0.8559999999999945,-0.44583333333333053,within_1_bar,0.9527027027027027,0.9559322033898305,0.9543147208121828,1.1859999999999928,0.0,0.25,4,2.4708333333333186
T3a,502,librosa,viterbi,0,librosa,0.6933333333333334,7.5,13.312,5.811999999999999,2.0956730769230765,off,0.9393939393939394,0.7225305216426193,0.8168130489335007,4.358666666666658,0.0,0.0,4,6.286538461538449
T3a,241,librosa,viterbi,0,librosa,0.4693333333333333,45.2,44.81066666666667,-0.3893333333333331,-0.2073863636363635,exact,0.8064889918887601,0.928,0.8629882207067575,4.396666666666675,0.0,0.25,4,9.367897727272746
T3a,175,librosa,viterbi,0,librosa,0.4906666666666667,48.3,48.8,0.5,0.2547554347826087,within_1_bar,0.6391534391534391,0.9741935483870968,0.771884984025559,1.2546666666666653,0.0,0.25,4,2.5570652173913015
T3a,504,librosa,viterbi,0,librosa,0.48,24.8,26.730666666666668,1.9306666666666672,1.005555555555556,off,0.9898190045248869,0.867195242814668,0.92445853143159,1.7646666666666668,0.0,0.0,6,3.6763888888888894
T3a,465,librosa,viterbi,0,librosa,0.48,45.8,55.306666666666665,9.506666666666668,4.951388888888889,off,0.9834815756035579,0.726078799249531,0.8354020507285485,2.218666666666664,0.0,0.0,4,4.6222222222222165
T3a,115,librosa,viterbi,0,librosa,0.512,42.8,38.528,-4.2719999999999985,-2.085937499999999,off,0.5951219512195122,1.0,0.7461773700305809,6.231999999999996,0.0,0.0,4,12.171874999999991
T3a,236,librosa,viterbi,0,librosa,0.44800000000000006,43.2,46.538666666666664,3.3386666666666613,1.8630952380952348,off,1.0,0.7147456535737282,0.8336462636124671,5.6073333333333295,0.0,0.0,8,12.516369047619037
T3a,517,librosa,viterbi,0,librosa,0.5013333333333333,18.1,21.749333333333333,3.649333333333331,1.819813829787233,off,0.9466783216783217,0.84609375,0.8935643564356435,4.756666666666668,0.0,0.3333333333333333,6,9.48803191489362
T3a,351,librosa,viterbi,0,librosa,0.48,34.3,38.18666666666667,3.8866666666666703,2.0243055555555576,off,1.0,0.8818380743982495,0.9372093023255814,2.684666666666665,0.0,0.0,4,5.593055555555552
T3a,91,librosa,viterbi,0,librosa,0.48,32.4,43.712,11.312000000000005,5.891666666666669,off,0.7467144563918757,0.8212877792378449,0.7822277847309137,6.812000000000008,0.25,0.25,4,14.191666666666684
T3a,30,librosa,viterbi,0,librosa,0.4693333333333333,75.2,78.80533333333334,3.605333333333334,1.9204545454545459,off,1.0,0.8776418242491657,0.9348341232227488,2.788000000000004,0.0,0.0,4,5.940340909090917
T3a,8,librosa,viterbi,0,librosa,0.5226666666666666,68.9,75.136,6.23599999999999,2.9827806122448934,off,0.5354185832566697,0.7749667110519307,0.6332970620239391,13.589333333333329,0.16666666666666666,0.16666666666666666,6,25.999999999999993
T3a,467,librosa,viterbi,0,librosa,0.4693333333333333,60.1,65.35466666666666,5.254666666666658,2.799005681818177,off,1.0,0.845575959933222,0.9163274536408864,3.428000000000001,0.0,0.25,4,7.303977272727274
T3a,177,librosa,viterbi,0,librosa,0.48,23.3,24.512,1.2119999999999997,0.6312499999999999,within_1_bar,0.9697766097240473,0.9800796812749004,0.9749009247027741,0.8999999999999968,0.0,0.25,4,1.8749999999999933
T3a,171,librosa,viterbi,0,librosa,0.48,54.2,55.498666666666665,1.2986666666666622,0.6763888888888866,within_1_bar,0.9882978723404255,0.9225422045680238,0.9542886492039035,1.1700000000000017,0.0,0.3333333333333333,6,2.4375000000000036
T3a,36,librosa,viterbi,0,librosa,0.4693333333333333,54.6,54.336,-0.2640000000000029,-0.14062500000000155,exact,0.9122302158273381,0.9860031104199067,0.9476831091180867,1.1246666666666627,0.0,0.25,4,2.39630681818181
T3a,389,librosa,viterbi,0,librosa,0.48,15.2,22.72,7.52,3.9166666666666665,off,1.0,0.7213883677298312,0.8381471389645777,6.079999999999993,0.0,0.0,4,12.666666666666652
T3a,98,librosa,viterbi,0,librosa,0.4693333333333333,71.3,71.15733333333333,-0.1426666666666705,-0.07599431818182022,exact,0.7920529801324503,0.998330550918197,0.8833087149187592,0.3473333333333457,0.0,0.5,4,0.7400568181818445
T3a,38,librosa,viterbi,0,librosa,0.48,45.7,47.78666666666667,2.086666666666666,1.0868055555555554,off,0.8303030303030303,0.900131406044678,0.8638083228247162,3.2700000000000067,0.0,0.0,4,6.812500000000014
T3a,354,librosa,viterbi,0,librosa,0.48,17.8,30.602666666666668,12.802666666666667,6.668055555555556,off,0.9898697539797395,0.7916666666666666,0.879742765273312,0.980000000000004,0.0,0.0,6,2.041666666666675
T3a,180,librosa,viterbi,0,librosa,0.48,112.3,55.25333333333333,-57.04666666666667,-29.711805555555557,off,0.4246250986582478,0.8691437802907916,0.5705196182396607,12.054666666666662,0.0,0.0,8,25.11388888888888
T3a,168,librosa,viterbi,0,librosa,0.4906666666666667,51.1,50.816,-0.2839999999999989,-0.14470108695652117,exact,0.8849028400597907,0.8835820895522388,0.8842419716206124,3.9266666666666694,0.0,0.25,4,8.002717391304353
T3a,46,librosa,viterbi,0,librosa,0.4906666666666667,57.1,52.61866666666667,-4.481333333333332,-2.28328804347826,off,0.8281535648994516,1.0,0.906,2.0286666666666733,0.0,0.0,4,4.134510869565231
T3a,480,librosa,viterbi,0,librosa,0.48,92.9,93.632,0.7319999999999993,0.38124999999999964,within_1_bar,0.971689497716895,0.8728465955701394,0.9196197061365601,2.3653333333333393,0.0,0.0,6,4.9277777777777905
T3a,131,librosa,viterbi,0,librosa,0.48,31.7,32.437333333333335,0.7373333333333356,0.38402777777777897,within_1_bar,0.9739819004524887,0.9451152579582875,0.9593314763231197,1.1000000000000032,0.0,0.16666666666666666,6,2.2916666666666736
T3a,336,librosa,viterbi,0,librosa,0.7146666666666667,53.3,53.898666666666664,0.5986666666666665,0.2094216417910447,exact,0.9754672897196262,0.7825679475164011,0.8684347373894955,1.4099999999999966,0.0,0.0,6,1.9729477611940252
T3a,522,librosa,viterbi,0,librosa,0.48,30.5,34.346666666666664,3.846666666666664,2.003472222222221,off,0.995880535530381,0.9062792877225867,0.9489695780176645,3.0846666666666636,0.0,0.25,4,6.426388888888883
T3a,397,librosa,viterbi,0,librosa,0.48,47.8,49.64266666666666,1.8426666666666662,0.959722222222222,within_1_bar,1.0,0.8413566739606126,0.9138443256090315,2.6900000000000013,0.0,0.0,4,5.60416666666667
T3a,547,librosa,viterbi,0,librosa,0.4693333333333333,91.8,88.07466666666667,-3.7253333333333245,-1.9843749999999953,off,0.8609467455621301,0.97,0.9122257053291536,2.8346666666666778,0.0,0.0,4,6.039772727272751
T3a,491,librosa,viterbi,0,librosa,0.48,61.4,62.95466666666667,1.5546666666666695,0.8097222222222238,within_1_bar,0.9010819165378671,0.9479674796747968,0.9239302694136292,1.5593333333333312,0.0,0.0,4,3.248611111111107
T3a,68,librosa,viterbi,0,librosa,0.5973333333333334,77.5,78.368,0.867999999999995,0.3632812499999979,within_1_bar,0.9815436241610739,0.9466019417475728,0.9637561779242174,0.9486666666666608,0.0,0.25,4,1.5881696428571328
T3a,317,librosa,viterbi,0,librosa,0.4693333333333333,33.7,35.242666666666665,1.542666666666662,0.821732954545452,within_1_bar,0.9583333333333334,0.9189789123196448,0.9382436260623228,1.8119999999999905,0.0,0.16666666666666666,6,3.8607954545454346
T3a,297,librosa,viterbi,0,librosa,0.48,38.9,41.781333333333336,2.8813333333333375,1.5006944444444468,off,0.7158808933002482,0.9366883116883117,0.8115330520393812,6.736000000000001,0.0,0.0,4,14.033333333333335
T3a,321,librosa,viterbi,0,librosa,0.48,15.2,93.86666666666666,78.66666666666666,40.97222222222222,off,0.9039087947882736,0.6072210065645515,0.7264397905759162,2.6866666666666603,0.0,0.0,4,5.597222222222209
T3a,255,librosa,viterbi,0,librosa,0.4693333333333333,32.1,33.49333333333333,1.3933333333333309,0.7421874999999987,within_1_bar,0.9328263624841572,0.8354143019296254,0.881437125748503,3.3726666666666674,0.0,0.0,6,7.186079545454547
T3a,235,librosa,viterbi,0,librosa,0.4693333333333333,45.4,44.714666666666666,-0.6853333333333325,-0.36505681818181773,within_1_bar,0.9903264812575574,0.6022058823529411,0.7489711934156379,2.4453333333333376,0.0,0.16666666666666666,6,5.210227272727282
T3a,430,librosa,viterbi,0,librosa,0.4693333333333333,55.8,58.016,2.216000000000001,1.180397727272728,off,0.8402366863905325,0.9530201342281879,0.8930817610062892,1.5040000000000013,0.0,0.0,4,3.2045454545454573
T3a,288,librosa,viterbi,0,librosa,0.48,46.1,47.57333333333333,1.4733333333333292,0.7673611111111089,within_1_bar,0.846307385229541,0.9217391304347826,0.882414151925078,3.393333333333331,0.0,0.25,4,7.069444444444439
T3a,99,librosa,viterbi,0,librosa,0.48,30.5,34.112,3.612000000000002,1.881250000000001,off,0.9814356435643564,0.9264018691588785,0.953125,0.8966666666666612,0.0,0.3333333333333333,6,1.8680555555555443
T3a,130,librosa,viterbi,0,librosa,0.48,61.6,61.38666666666666,-0.21333333333333826,-0.11111111111111369,exact,0.8703878902554399,0.9978308026030369,0.9297625063163213,0.22866666666666902,0.0,0.75,4,0.4763888888888938
T3a,388,librosa,viterbi,0,librosa,0.48,35.2,37.962666666666664,2.762666666666661,1.438888888888886,off,0.9626485568760611,0.9295081967213115,0.9457881567973312,1.293999999999997,0.0,0.0,4,2.695833333333327
T3a,203,librosa,viterbi,0,librosa,0.4693333333333333,18.9,102.82666666666667,83.92666666666668,44.70525568181819,off,1.0,0.4964726631393298,0.6635238656452563,5.839999999999996,0.0,0.0,2,12.443181818181811
T3a,261,librosa,viterbi,0,librosa,0.4906666666666667,63.5,68.52266666666667,5.022666666666666,2.5591032608695645,off,1.0,0.8658865886588659,0.9281234925229137,4.526666666666678,0.0,0.25,4,9.225543478260892
T3a,511,librosa,viterbi,0,librosa,0.4693333333333333,45.0,46.794666666666664,1.7946666666666644,0.955965909090908,within_1_bar,0.978912319644839,0.98,0.9794558578567462,0.9213333333333331,0.5,0.5,4,1.9630681818181814
T3a,258,librosa,viterbi,0,librosa,0.4693333333333333,15.0,20.202666666666666,5.202666666666666,2.771306818181818,off,1.0,0.762406015037594,0.8651877133105802,3.971999999999994,0.0,0.0,6,8.46306818181817
T3b,176,beat_this,viterbi,0,librosa,0.48,60.9,60.96,0.060000000000002274,0.03125000000000119,exact,0.9397217928902627,0.9967213114754099,0.9673826571201273,0.055999999999997385,0.75,0.75,4,0.11666666666666123
T3b,10,beat_this,viterbi,0,librosa,0.4906666666666667,47.3,47.36,0.060000000000002274,0.0305706521739142,exact,1.0,0.8894601542416453,0.9414965986394558,0.03666666666667595,0.75,0.75,4,0.07472826086958413
T3b,170,beat_this,viterbi,0,librosa,0.4693333333333333,45.7,45.717333333333336,0.0173333333333332,0.009232954545454475,exact,0.839047619047619,0.8374524714828897,0.8382492863939105,1.879333333333335,0.3333333333333333,0.3333333333333333,6,4.004261363636368
T3b,219,beat_this,viterbi,0,librosa,0.4266666666666667,41.2,41.17333333333333,-0.026666666666670835,-0.015625000000002442,exact,0.7364939360529217,0.9751824817518249,0.8391959798994976,0.8540000000000134,0.5,0.5,4,2.0015625000000314
T3b,418,beat_this,viterbi,0,librosa,0.48,30.7,30.752,0.0519999999999996,0.027083333333333126,exact,1.0,0.9040650406504065,0.9496157130657558,1.909333333333329,0.25,0.25,4,3.977777777777769
T3b,151,beat_this,viterbi,0,librosa,0.48,63.8,63.818666666666665,0.018666666666668164,0.009722222222223003,exact,0.9744027303754266,0.9677966101694915,0.9710884353741497,0.7686666666666611,0.5,0.5,4,1.6013888888888772
T3b,502,beat_this,viterbi,0,librosa,0.6933333333333334,7.5,11.253333333333334,3.753333333333334,1.3533653846153848,off,0.9377085650723026,0.9356270810210877,0.9366666666666668,1.878666666666664,0.3333333333333333,0.3333333333333333,6,2.7096153846153808
T3b,241,beat_this,viterbi,0,librosa,0.4693333333333333,45.2,45.25866666666667,0.05866666666666731,0.03125000000000035,exact,0.8659549228944247,0.9733333333333334,0.9165097300690522,0.9873333333333463,0.5,0.5,4,2.1036931818182096
T3b,175,beat_this,viterbi,0,librosa,0.4906666666666667,48.3,47.413333333333334,-0.8866666666666632,-0.4517663043478243,within_1_bar,0.7770083102493075,0.9048387096774193,0.8360655737704917,3.659333333333329,0.16666666666666666,0.16666666666666666,6,7.4578804347825995
T3b,504,beat_this,viterbi,0,librosa,0.48,24.8,26.72,1.9199999999999982,0.9999999999999991,within_1_bar,0.9988839285714286,0.8870168483647175,0.9396325459317585,0.977999999999998,0.3333333333333333,0.5,6,2.037499999999996
T3b,465,beat_this,viterbi,0,librosa,0.48,45.8,45.77066666666666,-0.029333333333333655,-0.015277777777777946,exact,0.9898190045248869,0.8208255159474672,0.8974358974358976,0.9420000000000073,0.16666666666666666,0.16666666666666666,6,1.9625000000000152
T3b,115,beat_this,viterbi,0,librosa,0.512,42.8,37.6,-5.199999999999996,-2.539062499999998,off,0.6174496644295302,0.9426229508196722,0.7461476074614761,4.359999999999996,0.0,0.0,4,8.515624999999991
T3b,236,beat_this,viterbi,0,librosa,0.44800000000000006,43.2,43.21066666666667,0.010666666666665492,0.005952380952380296,exact,1.0,0.6812620734063104,0.8104174645729606,1.325333333333333,0.3333333333333333,0.3333333333333333,6,2.958333333333332
T3b,517,beat_this,viterbi,0,librosa,0.5013333333333333,18.1,20.170666666666666,2.070666666666664,1.0325797872340414,off,0.9646551724137931,0.87421875,0.9172131147540984,2.070666666666666,0.16666666666666666,0.16666666666666666,6,4.130319148936169
T3b,351,beat_this,viterbi,0,librosa,0.48,34.3,35.25333333333333,0.9533333333333331,0.4965277777777777,within_1_bar,1.0,0.9059080962800875,0.9506314580941446,1.4453333333333305,0.25,0.25,4,3.0111111111111053
T3b,91,beat_this,viterbi,0,librosa,0.48,32.4,32.394666666666666,-0.005333333333332746,-0.002777777777777472,exact,0.852752880921895,0.8751642575558476,0.8638132295719844,4.772666666666666,0.5,0.5,4,9.943055555555555
T3b,30,beat_this,viterbi,0,librosa,0.4693333333333333,75.2,75.17866666666667,-0.021333333333330984,-0.011363636363635111,exact,0.9988399071925754,0.9577308120133482,0.9778534923339012,0.05133333333331791,0.5,0.75,4,0.10937499999996714
T3b,8,beat_this,viterbi,0,librosa,0.5226666666666666,68.9,73.07733333333333,4.177333333333323,1.9980867346938727,off,0.9111424541607899,0.8601864181091877,0.8849315068493151,4.161999999999992,0.0,0.0,4,7.963010204081618
T3b,467,beat_this,viterbi,0,librosa,0.4693333333333333,60.1,60.032,-0.06800000000000495,-0.03622159090909354,exact,0.997867803837953,0.7813021702838063,0.8764044943820225,0.06533333333333857,0.75,0.75,4,0.13920454545455663
T3b,177,beat_this,viterbi,0,librosa,0.48,23.3,23.338666666666665,0.038666666666664185,0.020138888888887596,exact,0.9766536964980544,1.0,0.9881889763779527,0.047333333333330785,0.75,0.75,4,0.0986111111111058
T3b,171,beat_this,viterbi,0,librosa,0.48,54.2,55.178666666666665,0.9786666666666619,0.5097222222222197,within_1_bar,0.9795291709314228,0.9503475670307845,0.9647177419354839,1.4459999999999944,0.3333333333333333,0.3333333333333333,6,3.0124999999999886
T3b,36,beat_this,viterbi,0,librosa,0.4693333333333333,54.6,54.61333333333334,0.013333333333335418,0.007102272727273837,exact,0.9152798789712556,0.9409020217729394,0.9279141104294478,1.8900000000000006,0.25,0.25,4,4.026988636363638
T3b,389,beat_this,viterbi,0,librosa,0.48,15.2,17.152,1.9520000000000017,1.0166666666666677,off,0.998989898989899,0.9277673545966229,0.9620622568093384,1.0026666666666717,0.5,0.5,4,2.0888888888888997
T3b,98,beat_this,viterbi,0,librosa,0.4693333333333333,71.3,26.272,-45.028,-23.985085227272727,off,0.6322089227421109,0.9699499165275459,0.7654808959156786,9.384000000000007,0.16666666666666666,0.16666666666666666,6,19.994318181818198
T3b,38,beat_this,viterbi,0,librosa,0.48,45.7,46.656,0.955999999999996,0.49791666666666456,within_1_bar,0.9507133592736705,0.9632063074901446,0.9569190600522193,1.3979999999999997,0.25,0.25,4,2.9124999999999996
T3b,354,beat_this,viterbi,0,librosa,0.48,17.8,23.594666666666665,5.794666666666664,3.0180555555555544,off,0.9986648865153538,0.8657407407407407,0.9274643521388717,1.9100000000000001,0.3333333333333333,0.3333333333333333,6,3.979166666666667
T3b,180,beat_this,viterbi,0,librosa,0.48,112.3,36.81066666666667,-75.48933333333332,-39.317361111111104,off,0.39413265306122447,0.9983844911147012,0.5651577503429355,14.5,0.3333333333333333,0.3333333333333333,6,30.208333333333336
T3b,168,beat_this,viterbi,0,librosa,0.4906666666666667,51.1,51.157333333333334,0.05733333333333235,0.029211956521738625,exact,0.9002695417789758,0.9970149253731343,0.9461756373937676,0.05799999999999983,0.75,0.75,4,0.11820652173913009
T3b,46,beat_this,viterbi,0,librosa,0.4906666666666667,57.1,51.232,-5.868000000000002,-2.9898097826086967,off,0.6499282639885222,1.0,0.7878260869565217,5.881333333333334,0.16666666666666666,0.16666666666666666,6,11.986413043478262
T3b,480,beat_this,viterbi,0,librosa,0.48,92.9,92.91733333333333,0.017333333333326095,0.009027777777774009,exact,0.8028552005438477,0.9688269073010665,0.8780669144981413,1.9100000000000037,0.5,0.5,4,3.9791666666666745
T3b,131,beat_this,viterbi,0,librosa,0.48,31.7,31.712,0.012000000000000455,0.006250000000000237,exact,0.8497560975609756,0.9560922063666301,0.8997933884297521,0.9886666666666741,0.5,0.5,6,2.0597222222222378
T3b,336,beat_this,viterbi,0,librosa,0.7146666666666667,53.3,53.35466666666667,0.05466666666666953,0.01912313432835921,exact,1.0,0.8294283036551078,0.9067622950819673,2.3999999999999986,0.3333333333333333,0.3333333333333333,6,3.3582089552238785
T3b,522,beat_this,viterbi,0,librosa,0.48,30.5,30.496,-0.004000000000001336,-0.0020833333333340294,exact,1.0,0.901593252108716,0.9482503696402168,2.409333333333329,0.5,0.5,4,5.019444444444436
T3b,397,beat_this,viterbi,0,librosa,0.48,47.8,47.818666666666665,0.018666666666668164,0.009722222222223003,exact,0.97625,0.8544857768052516,0.911318553092182,1.9180000000000135,0.25,0.25,4,3.9958333333333615
T3b,547,beat_this,viterbi,0,librosa,0.4693333333333333,91.8,84.33066666666667,-7.469333333333324,-3.978693181818177,off,0.6081504702194357,0.97,0.747591522157996,5.5760000000000005,0.0,0.0,6,11.88068181818182
T3b,491,beat_this,viterbi,0,librosa,0.48,61.4,61.472,0.07200000000000273,0.03750000000000142,exact,0.9529780564263323,0.9886178861788618,0.9704708699122107,0.33133333333333326,0.0,0.5,4,0.6902777777777777
T3b,68,beat_this,viterbi,0,librosa,0.5973333333333334,77.5,52.330666666666666,-25.169333333333334,-10.534040178571429,off,0.6717391304347826,1.0,0.8036410923276983,7.277999999999995,0.375,0.375,8,12.184151785714276
T3b,317,beat_this,viterbi,0,librosa,0.4693333333333333,33.7,33.76,0.05999999999999517,0.0319602272727247,exact,0.9784090909090909,0.9556048834628191,0.9668725435148793,0.06666666666667709,0.5,0.6666666666666666,6,0.14204545454547676
T3b,297,beat_this,viterbi,0,librosa,0.48,38.9,40.78933333333333,1.889333333333333,0.9840277777777777,within_1_bar,0.7591549295774648,0.875,0.8129713423831071,6.735333333333344,0.0,0.0,4,14.031944444444466
